Time (s),Temperature (°C),Mass Flow Rate (g),Pump Speed (%),Engine Speed (%),Shutoff Angle (°),Propane Angle (°),Status,Timestamp (PST)
16590,313.25,,,,,,,2025-02-22 17:51:27
16591,,,12,,,,,2025-02-22 17:51:27
16592,,,,17,,,,2025-02-22 17:51:27
16593,,,,,0,,,2025-02-22 17:51:27
16594,,,,,,35,,2025-02-22 17:51:27
16595,,0.0,,,,,,2025-02-22 17:51:27
16596,323.75,,,,,,,2025-02-22 17:51:27
16597,,,12,,,,,2025-02-22 17:51:27
16598,,,,17,,,,2025-02-22 17:51:27
16599,,,,,0,,,2025-02-22 17:51:27
16600,,,,,,35,,2025-02-22 17:51:27
16601,,0.0,,,,,,2025-02-22 17:51:27
16602,333.75,,,,,,,2025-02-22 17:51:28
16603,,,12,,,,,2025-02-22 17:51:28
16604,,,,17,,,,2025-02-22 17:51:28
16605,,,,,0,,,2025-02-22 17:51:28
16606,,,,,,35,,2025-02-22 17:51:28
16607,,0.0,,,,,,2025-02-22 17:51:28
16608,343.0,,,,,,,2025-02-22 17:51:28
16609,,,12,,,,,2025-02-22 17:51:28
16610,,,,17,,,,2025-02-22 17:51:28
16611,,,,,0,,,2025-02-22 17:51:28
16612,,,,,,35,,2025-02-22 17:51:28
16613,,0.0,,,,,,2025-02-22 17:51:28
16614,353.25,,,,,,,2025-02-22 17:51:28
16615,,,12,,,,,2025-02-22 17:51:28
16616,,,,17,,,,2025-02-22 17:51:28
16617,,,,,0,,,2025-02-22 17:51:28
16618,,,,,,35,,2025-02-22 17:51:28
16619,,0.0,,,,,,2025-02-22 17:51:28
16620,362.75,,,,,,,2025-02-22 17:51:29
16621,,,13,,,,,2025-02-22 17:51:29
16622,,,,17,,,,2025-02-22 17:51:29
16623,,,,,0,,,2025-02-22 17:51:29
16624,,,,,,35,,2025-02-22 17:51:29
16625,,0.0,,,,,,2025-02-22 17:51:29
16626,373.5,,,,,,,2025-02-22 17:51:29
16627,,,13,,,,,2025-02-22 17:51:29
16628,,,,17,,,,2025-02-22 17:51:29
16629,,,,,0,,,2025-02-22 17:51:29
16630,,,,,,35,,2025-02-22 17:51:29
16631,,0.0,,,,,,2025-02-22 17:51:29
16632,383.25,,,,,,,2025-02-22 17:51:29
16633,,,13,,,,,2025-02-22 17:51:29
16634,,,,17,,,,2025-02-22 17:51:29
16635,,,,,0,,,2025-02-22 17:51:29
16636,,,,,,35,,2025-02-22 17:51:29
16637,,0.0,,,,,,2025-02-22 17:51:29
16638,393.75,,,,,,,2025-02-22 17:51:30
16639,,,13,,,,,2025-02-22 17:51:30
16640,,,,17,,,,2025-02-22 17:51:30
16641,,,,,0,,,2025-02-22 17:51:30
16642,,,,,,35,,2025-02-22 17:51:30
16643,,0.0,,,,,,2025-02-22 17:51:30
16644,403.5,,,,,,,2025-02-22 17:51:30
16645,,,13,,,,,2025-02-22 17:51:30
16646,,,,17,,,,2025-02-22 17:51:30
16647,,,,,0,,,2025-02-22 17:51:30
16648,,,,,,35,,2025-02-22 17:51:30
16649,,0.0,,,,,,2025-02-22 17:51:30
16650,413.75,,,,,,,2025-02-22 17:51:30
16651,,,13,,,,,2025-02-22 17:51:30
16652,,,,18,,,,2025-02-22 17:51:30
16653,,,,,0,,,2025-02-22 17:51:30
16654,,,,,,35,,2025-02-22 17:51:30
16655,,0.0,,,,,,2025-02-22 17:51:30
16656,423.25,,,,,,,2025-02-22 17:51:31
16657,,,13,,,,,2025-02-22 17:51:31
16658,,,,18,,,,2025-02-22 17:51:31
16659,,,,,0,,,2025-02-22 17:51:31
16660,,,,,,35,,2025-02-22 17:51:31
16661,,0.0,,,,,,2025-02-22 17:51:31
16662,434.0,,,,,,,2025-02-22 17:51:31
16663,,,13,,,,,2025-02-22 17:51:31
16664,,,,18,,,,2025-02-22 17:51:31
16665,,,,,0,,,2025-02-22 17:51:31
16666,,,,,,35,,2025-02-22 17:51:31
16667,,0.0,,,,,,2025-02-22 17:51:31
16668,443.75,,,,,,,2025-02-22 17:51:31
16669,,,13,,,,,2025-02-22 17:51:31
16670,,,,18,,,,2025-02-22 17:51:31
16671,,,,,0,,,2025-02-22 17:51:31
16672,,,,,,35,,2025-02-22 17:51:31
16673,,0.0,,,,,,2025-02-22 17:51:31
16674,452.5,,,,,,,2025-02-22 17:51:32
16675,,,14,,,,,2025-02-22 17:51:32
16676,,,,18,,,,2025-02-22 17:51:32
16677,,,,,0,,,2025-02-22 17:51:32
16678,,,,,,35,,2025-02-22 17:51:32
16679,,0.0,,,,,,2025-02-22 17:51:32
16680,461.0,,,,,,,2025-02-22 17:51:32
16681,,,14,,,,,2025-02-22 17:51:32
16682,,,,18,,,,2025-02-22 17:51:32
16683,,,,,0,,,2025-02-22 17:51:32
16684,,,,,,35,,2025-02-22 17:51:32
16685,,0.0,,,,,,2025-02-22 17:51:32
16686,470.25,,,,,,,2025-02-22 17:51:32
16687,,,14,,,,,2025-02-22 17:51:32
16688,,,,18,,,,2025-02-22 17:51:32
16689,,,,,0,,,2025-02-22 17:51:32
16690,,,,,,35,,2025-02-22 17:51:32
16691,,0.0,,,,,,2025-02-22 17:51:33
16692,478.75,,,,,,,2025-02-22 17:51:33
16693,,,15,,,,,2025-02-22 17:51:33
16694,,,,18,,,,2025-02-22 17:51:33
16695,,,,,0,,,2025-02-22 17:51:33
16696,,,,,,35,,2025-02-22 17:51:33
16697,,0.0,,,,,,2025-02-22 17:51:33
16698,487.25,,,,,,,2025-02-22 17:51:33
16699,,,15,,,,,2025-02-22 17:51:33
16700,,,,18,,,,2025-02-22 17:51:33
16701,,,,,0,,,2025-02-22 17:51:33
16702,,,,,,35,,2025-02-22 17:51:33
16703,,0.0,,,,,,2025-02-22 17:51:33
16704,496.0,,,,,,,2025-02-22 17:51:34
16705,,,15,,,,,2025-02-22 17:51:34
16706,,,,18,,,,2025-02-22 17:51:34
16707,,,,,0,,,2025-02-22 17:51:34
16708,,,,,,35,,2025-02-22 17:51:34
16709,,0.0,,,,,,2025-02-22 17:51:34
16710,504.0,,,,,,,2025-02-22 17:51:34
16711,,,15,,,,,2025-02-22 17:51:34
16712,,,,18,,,,2025-02-22 17:51:34
16713,,,,,0,,,2025-02-22 17:51:34
16714,,,,,,35,,2025-02-22 17:51:34
16715,,0.0,,,,,,2025-02-22 17:51:34
16716,511.75,,,,,,,2025-02-22 17:51:34
16717,,,15,,,,,2025-02-22 17:51:34
16718,,,,18,,,,2025-02-22 17:51:34
16719,,,,,0,,,2025-02-22 17:51:34
16720,,,,,,35,,2025-02-22 17:51:34
16721,,0.0,,,,,,2025-02-22 17:51:34
16722,519.5,,,,,,,2025-02-22 17:51:35
16723,,,16,,,,,2025-02-22 17:51:35
16724,,,,18,,,,2025-02-22 17:51:35
16725,,,,,0,,,2025-02-22 17:51:35
16726,,,,,,35,,2025-02-22 17:51:35
16727,,0.0,,,,,,2025-02-22 17:51:35
16728,526.75,,,,,,,2025-02-22 17:51:35
16729,,,16,,,,,2025-02-22 17:51:35
16730,,,,18,,,,2025-02-22 17:51:35
16731,,,,,0,,,2025-02-22 17:51:35
16732,,,,,,35,,2025-02-22 17:51:35
16733,,0.0,,,,,,2025-02-22 17:51:35
16734,533.75,,,,,,,2025-02-22 17:51:35
16735,,,16,,,,,2025-02-22 17:51:35
16736,,,,18,,,,2025-02-22 17:51:35
16737,,,,,0,,,2025-02-22 17:51:35
16738,,,,,,35,,2025-02-22 17:51:35
16739,,0.0,,,,,,2025-02-22 17:51:35
16740,539.0,,,,,,,2025-02-22 17:51:36
16741,,,16,,,,,2025-02-22 17:51:36
16742,,,,18,,,,2025-02-22 17:51:36
16743,,,,,0,,,2025-02-22 17:51:36
16744,,,,,,35,,2025-02-22 17:51:36
16745,,0.0,,,,,,2025-02-22 17:51:36
16746,545.75,,,,,,,2025-02-22 17:51:36
16747,,,16,,,,,2025-02-22 17:51:36
16748,,,,18,,,,2025-02-22 17:51:36
16749,,,,,0,,,2025-02-22 17:51:36
16750,,,,,,35,,2025-02-22 17:51:36
16751,,0.0,,,,,,2025-02-22 17:51:36
16752,552.0,,,,,,,2025-02-22 17:51:36
16753,,,17,,,,,2025-02-22 17:51:36
16754,,,,18,,,,2025-02-22 17:51:36
16755,,,,,0,,,2025-02-22 17:51:36
16756,,,,,,35,,2025-02-22 17:51:36
16757,,0.0,,,,,,2025-02-22 17:51:36
16758,558.0,,,,,,,2025-02-22 17:51:37
16759,,,17,,,,,2025-02-22 17:51:37
16760,,,,18,,,,2025-02-22 17:51:37
16761,,,,,0,,,2025-02-22 17:51:37
16762,,,,,,35,,2025-02-22 17:51:37
16763,,0.0,,,,,,2025-02-22 17:51:37
16764,563.25,,,,,,,2025-02-22 17:51:37
16765,,,17,,,,,2025-02-22 17:51:37
16766,,,,18,,,,2025-02-22 17:51:37
16767,,,,,0,,,2025-02-22 17:51:37
16768,,,,,,35,,2025-02-22 17:51:37
16769,,0.0,,,,,,2025-02-22 17:51:37
16770,569.0,,,,,,,2025-02-22 17:51:37
16771,,,17,,,,,2025-02-22 17:51:37
16772,,,,18,,,,2025-02-22 17:51:37
16773,,,,,0,,,2025-02-22 17:51:37
16774,,,,,,35,,2025-02-22 17:51:37
16775,,0.0,,,,,,2025-02-22 17:51:37
16776,574.75,,,,,,,2025-02-22 17:51:38
16777,,,17,,,,,2025-02-22 17:51:38
16778,,,,18,,,,2025-02-22 17:51:38
16779,,,,,0,,,2025-02-22 17:51:38
16780,,,,,,35,,2025-02-22 17:51:38
16781,,0.0,,,,,,2025-02-22 17:51:38
16782,579.5,,,,,,,2025-02-22 17:51:38
16783,,,18,,,,,2025-02-22 17:51:38
16784,,,,18,,,,2025-02-22 17:51:38
16785,,,,,0,,,2025-02-22 17:51:38
16786,,,,,,35,,2025-02-22 17:51:38
16787,,0.0,,,,,,2025-02-22 17:51:38
16788,585.25,,,,,,,2025-02-22 17:51:38
16789,,,18,,,,,2025-02-22 17:51:38
16790,,,,18,,,,2025-02-22 17:51:38
16791,,,,,0,,,2025-02-22 17:51:38
16792,,,,,,35,,2025-02-22 17:51:38
16793,,0.0,,,,,,2025-02-22 17:51:38
16794,590.25,,,,,,,2025-02-22 17:51:39
16795,,,18,,,,,2025-02-22 17:51:39
16796,,,,18,,,,2025-02-22 17:51:39
16797,,,,,0,,,2025-02-22 17:51:39
16798,,,,,,35,,2025-02-22 17:51:39
16799,,0.0,,,,,,2025-02-22 17:51:39
16800,595.0,,,,,,,2025-02-22 17:51:39
16801,,,18,,,,,2025-02-22 17:51:39
16802,,,,18,,,,2025-02-22 17:51:39
16803,,,,,0,,,2025-02-22 17:51:39
16804,,,,,,35,,2025-02-22 17:51:39
16805,,0.0,,,,,,2025-02-22 17:51:39
16806,599.25,,,,,,,2025-02-22 17:51:39
16807,,,18,,,,,2025-02-22 17:51:39
16808,,,,18,,,,2025-02-22 17:51:39
16809,,,,,0,,,2025-02-22 17:51:40
16810,,,,,,35,,2025-02-22 17:51:40
16811,,0.0,,,,,,2025-02-22 17:51:40
16812,603.5,,,,,,,2025-02-22 17:51:40
16813,,,19,,,,,2025-02-22 17:51:40
16814,,,,18,,,,2025-02-22 17:51:40
16815,,,,,0,,,2025-02-22 17:51:40
16816,,,,,,35,,2025-02-22 17:51:40
16817,,0.0,,,,,,2025-02-22 17:51:40
16818,609.5,,,,,,,2025-02-22 17:51:40
16819,,,19,,,,,2025-02-22 17:51:40
16820,,,,18,,,,2025-02-22 17:51:40
16821,,,,,0,,,2025-02-22 17:51:40
16822,,,,,,35,,2025-02-22 17:51:40
16823,,0.0,,,,,,2025-02-22 17:51:40
16824,613.5,,,,,,,2025-02-22 17:51:41
16825,,,19,,,,,2025-02-22 17:51:41
16826,,,,18,,,,2025-02-22 17:51:41
16827,,,,,0,,,2025-02-22 17:51:41
16828,,,,,,35,,2025-02-22 17:51:41
16829,,0.0,,,,,,2025-02-22 17:51:41
16830,618.0,,,,,,,2025-02-22 17:51:41
16831,,,19,,,,,2025-02-22 17:51:41
16832,,,,18,,,,2025-02-22 17:51:41
16833,,,,,0,,,2025-02-22 17:51:41
16834,,,,,,35,,2025-02-22 17:51:41
16835,,0.0,,,,,,2025-02-22 17:51:41
16836,621.75,,,,,,,2025-02-22 17:51:41
16837,,,19,,,,,2025-02-22 17:51:41
16838,,,,19,,,,2025-02-22 17:51:41
16839,,,,,0,,,2025-02-22 17:51:41
16840,,,,,,35,,2025-02-22 17:51:41
16841,,0.0,,,,,,2025-02-22 17:51:41
16842,626.25,,,,,,,2025-02-22 17:51:42
16843,,,19,,,,,2025-02-22 17:51:42
16844,,,,19,,,,2025-02-22 17:51:42
16845,,,,,0,,,2025-02-22 17:51:42
16846,,,,,,35,,2025-02-22 17:51:42
16847,,0.0,,,,,,2025-02-22 17:51:42
16848,629.75,,,,,,,2025-02-22 17:51:42
16849,,,19,,,,,2025-02-22 17:51:42
16850,,,,19,,,,2025-02-22 17:51:42
16851,,,,,0,,,2025-02-22 17:51:42
16852,,,,,,35,,2025-02-22 17:51:42
16853,,0.0,,,,,,2025-02-22 17:51:42
16854,633.0,,,,,,,2025-02-22 17:51:42
16855,,,19,,,,,2025-02-22 17:51:42
16856,,,,19,,,,2025-02-22 17:51:42
16857,,,,,0,,,2025-02-22 17:51:42
16858,,,,,,35,,2025-02-22 17:51:42
16859,,0.0,,,,,,2025-02-22 17:51:42
16860,636.25,,,,,,,2025-02-22 17:51:43
16861,,,19,,,,,2025-02-22 17:51:43
16862,,,,19,,,,2025-02-22 17:51:43
16863,,,,,0,,,2025-02-22 17:51:43
16864,,,,,,35,,2025-02-22 17:51:43
16865,,0.0,,,,,,2025-02-22 17:51:43
16866,639.5,,,,,,,2025-02-22 17:51:43
16867,,,19,,,,,2025-02-22 17:51:43
16868,,,,20,,,,2025-02-22 17:51:43
16869,,,,,0,,,2025-02-22 17:51:43
16870,,,,,,35,,2025-02-22 17:51:43
16871,,0.0,,,,,,2025-02-22 17:51:43
16872,642.0,,,,,,,2025-02-22 17:51:43
16873,,,19,,,,,2025-02-22 17:51:43
16874,,,,20,,,,2025-02-22 17:51:43
16875,,,,,0,,,2025-02-22 17:51:43
16876,,,,,,35,,2025-02-22 17:51:43
16877,,0.0,,,,,,2025-02-22 17:51:43
16878,645.25,,,,,,,2025-02-22 17:51:44
16879,,,19,,,,,2025-02-22 17:51:44
16880,,,,20,,,,2025-02-22 17:51:44
16881,,,,,0,,,2025-02-22 17:51:44
16882,,,,,,35,,2025-02-22 17:51:44
16883,,0.0,,,,,,2025-02-22 17:51:44
16884,647.5,,,,,,,2025-02-22 17:51:44
16885,,,19,,,,,2025-02-22 17:51:44
16886,,,,20,,,,2025-02-22 17:51:44
16887,,,,,0,,,2025-02-22 17:51:44
16888,,,,,,35,,2025-02-22 17:51:44
16889,,0.0,,,,,,2025-02-22 17:51:44
16890,650.0,,,,,,,2025-02-22 17:51:44
16891,,,19,,,,,2025-02-22 17:51:44
16892,,,,20,,,,2025-02-22 17:51:44
16893,,,,,0,,,2025-02-22 17:51:44
16894,,,,,,35,,2025-02-22 17:51:44
16895,,0.0,,,,,,2025-02-22 17:51:44
16896,652.0,,,,,,,2025-02-22 17:51:45
16897,,,19,,,,,2025-02-22 17:51:45
16898,,,,20,,,,2025-02-22 17:51:45
16899,,,,,0,,,2025-02-22 17:51:45
16900,,,,,,35,,2025-02-22 17:51:45
16901,,0.0,,,,,,2025-02-22 17:51:45
16902,654.0,,,,,,,2025-02-22 17:51:45
16903,,,19,,,,,2025-02-22 17:51:45
16904,,,,20,,,,2025-02-22 17:51:45
16905,,,,,0,,,2025-02-22 17:51:45
16906,,,,,,35,,2025-02-22 17:51:45
16907,,0.0,,,,,,2025-02-22 17:51:45
16908,655.0,,,,,,,2025-02-22 17:51:45
16909,,,19,,,,,2025-02-22 17:51:45
16910,,,,20,,,,2025-02-22 17:51:45
16911,,,,,0,,,2025-02-22 17:51:45
16912,,,,,,35,,2025-02-22 17:51:45
16913,,0.0,,,,,,2025-02-22 17:51:45
16914,657.0,,,,,,,2025-02-22 17:51:46
16915,,,19,,,,,2025-02-22 17:51:46
16916,,,,20,,,,2025-02-22 17:51:46
16917,,,,,0,,,2025-02-22 17:51:46
16918,,,,,,35,,2025-02-22 17:51:46
16919,,0.0,,,,,,2025-02-22 17:51:46
16920,658.25,,,,,,,2025-02-22 17:51:46
16921,,,19,,,,,2025-02-22 17:51:46
16922,,,,20,,,,2025-02-22 17:51:46
16923,,,,,0,,,2025-02-22 17:51:46
16924,,,,,,35,,2025-02-22 17:51:46
16925,,0.0,,,,,,2025-02-22 17:51:46
16926,661.5,,,,,,,2025-02-22 17:51:47
16927,,,19,,,,,2025-02-22 17:51:47
16928,,,,20,,,,2025-02-22 17:51:47
16929,,,,,0,,,2025-02-22 17:51:47
16930,,,,,,35,,2025-02-22 17:51:47
16931,,0.0,,,,,,2025-02-22 17:51:47
16932,664.5,,,,,,,2025-02-22 17:51:47
16933,,,19,,,,,2025-02-22 17:51:47
16934,,,,20,,,,2025-02-22 17:51:47
16935,,,,,0,,,2025-02-22 17:51:47
16936,,,,,,35,,2025-02-22 17:51:47
16937,,0.0,,,,,,2025-02-22 17:51:47
16938,668.25,,,,,,,2025-02-22 17:51:47
16939,,,19,,,,,2025-02-22 17:51:47
16940,,,,20,,,,2025-02-22 17:51:47
16941,,,,,0,,,2025-02-22 17:51:47
16942,,,,,,35,,2025-02-22 17:51:47
16943,,0.0,,,,,,2025-02-22 17:51:47
16944,672.5,,,,,,,2025-02-22 17:51:48
16945,,,19,,,,,2025-02-22 17:51:48
16946,,,,20,,,,2025-02-22 17:51:48
16947,,,,,0,,,2025-02-22 17:51:48
16948,,,,,,35,,2025-02-22 17:51:48
16949,,0.0,,,,,,2025-02-22 17:51:48
16950,677.25,,,,,,,2025-02-22 17:51:48
16951,,,19,,,,,2025-02-22 17:51:48
16952,,,,20,,,,2025-02-22 17:51:48
16953,,,,,0,,,2025-02-22 17:51:48
16954,,,,,,35,,2025-02-22 17:51:48
16955,,0.0,,,,,,2025-02-22 17:51:48
16956,683.0,,,,,,,2025-02-22 17:51:48
16957,,,19,,,,,2025-02-22 17:51:48
16958,,,,20,,,,2025-02-22 17:51:48
16959,,,,,0,,,2025-02-22 17:51:48
16960,,,,,,75,,2025-02-22 17:51:48
16961,,0.0,,,,,,2025-02-22 17:51:48
16962,693.5,,,,,,,2025-02-22 17:51:49
16963,,,19,,,,,2025-02-22 17:51:49
16964,,,,20,,,,2025-02-22 17:51:49
16965,,,,,0,,,2025-02-22 17:51:49
16966,,,,,,75,,2025-02-22 17:51:49
16967,,0.0,,,,,,2025-02-22 17:51:49
16968,697.75,,,,,,,2025-02-22 17:51:49
16969,,,19,,,,,2025-02-22 17:51:49
16970,,,,20,,,,2025-02-22 17:51:49
16971,,,,,0,,,2025-02-22 17:51:49
16972,,,,,,75,,2025-02-22 17:51:49
16973,,0.0,,,,,,2025-02-22 17:51:49
16974,703.25,,,,,,,2025-02-22 17:51:49
16975,,,19,,,,,2025-02-22 17:51:49
16976,,,,20,,,,2025-02-22 17:51:49
16977,,,,,0,,,2025-02-22 17:51:49
16978,,,,,,75,,2025-02-22 17:51:49
16979,,0.0,,,,,,2025-02-22 17:51:49
16980,708.5,,,,,,,2025-02-22 17:51:50
16981,,,19,,,,,2025-02-22 17:51:50
16982,,,,21,,,,2025-02-22 17:51:50
16983,,,,,0,,,2025-02-22 17:51:50
16984,,,,,,75,,2025-02-22 17:51:50
16985,,0.0,,,,,,2025-02-22 17:51:50
16986,713.5,,,,,,,2025-02-22 17:51:50
16987,,,19,,,,,2025-02-22 17:51:50
16988,,,,22,,,,2025-02-22 17:51:50
16989,,,,,0,,,2025-02-22 17:51:50
16990,,,,,,75,,2025-02-22 17:51:50
16991,,0.0,,,,,,2025-02-22 17:51:50
16992,719.5,,,,,,,2025-02-22 17:51:50
16993,,,19,,,,,2025-02-22 17:51:50
16994,,,,22,,,,2025-02-22 17:51:50
16995,,,,,0,,,2025-02-22 17:51:50
16996,,,,,,75,,2025-02-22 17:51:50
16997,,0.0,,,,,,2025-02-22 17:51:50
16998,724.5,,,,,,,2025-02-22 17:51:51
16999,,,18,,,,,2025-02-22 17:51:51
17000,,,,22,,,,2025-02-22 17:51:51
17001,,,,,0,,,2025-02-22 17:51:51
17002,,,,,,75,,2025-02-22 17:51:51
17003,,0.0,,,,,,2025-02-22 17:51:51
17004,730.25,,,,,,,2025-02-22 17:51:51
17005,,,18,,,,,2025-02-22 17:51:51
17006,,,,22,,,,2025-02-22 17:51:51
17007,,,,,0,,,2025-02-22 17:51:51
17008,,,,,,75,,2025-02-22 17:51:51
17009,,0.0,,,,,,2025-02-22 17:51:51
17010,735.0,,,,,,,2025-02-22 17:51:51
17011,,,18,,,,,2025-02-22 17:51:51
17012,,,,22,,,,2025-02-22 17:51:51
17013,,,,,0,,,2025-02-22 17:51:51
17014,,,,,,75,,2025-02-22 17:51:51
17015,,0.0,,,,,,2025-02-22 17:51:51
17016,739.25,,,,,,,2025-02-22 17:51:52
17017,,,18,,,,,2025-02-22 17:51:52
17018,,,,22,,,,2025-02-22 17:51:52
17019,,,,,0,,,2025-02-22 17:51:52
17020,,,,,,75,,2025-02-22 17:51:52
17021,,0.0,,,,,,2025-02-22 17:51:52
17022,744.25,,,,,,,2025-02-22 17:51:52
17023,,,18,,,,,2025-02-22 17:51:52
17024,,,,22,,,,2025-02-22 17:51:52
17025,,,,,0,,,2025-02-22 17:51:52
17026,,,,,,75,,2025-02-22 17:51:52
17027,,0.0,,,,,,2025-02-22 17:51:52
17028,748.5,,,,,,,2025-02-22 17:51:52
17029,,,18,,,,,2025-02-22 17:51:52
17030,,,,22,,,,2025-02-22 17:51:52
17031,,,,,0,,,2025-02-22 17:51:52
17032,,,,,,75,,2025-02-22 17:51:52
17033,,0.0,,,,,,2025-02-22 17:51:52
17034,752.0,,,,,,,2025-02-22 17:51:53
17035,,,18,,,,,2025-02-22 17:51:53
17036,,,,22,,,,2025-02-22 17:51:53
17037,,,,,0,,,2025-02-22 17:51:53
17038,,,,,,75,,2025-02-22 17:51:53
17039,,0.0,,,,,,2025-02-22 17:51:53
17040,755.75,,,,,,,2025-02-22 17:51:53
17041,,,18,,,,,2025-02-22 17:51:53
17042,,,,34,,,,2025-02-22 17:51:53
17043,,,,,0,,,2025-02-22 17:51:53
17044,,,,,,75,,2025-02-22 17:51:53
17045,,0.0,,,,,,2025-02-22 17:51:53
17046,758.0,,,,,,,2025-02-22 17:51:54
17047,,,18,,,,,2025-02-22 17:51:54
17048,,,,35,,,,2025-02-22 17:51:54
17049,,,,,0,,,2025-02-22 17:51:54
17050,,,,,,75,,2025-02-22 17:51:54
17051,,0.0,,,,,,2025-02-22 17:51:54
17052,760.5,,,,,,,2025-02-22 17:51:54
17053,,,18,,,,,2025-02-22 17:51:54
17054,,,,36,,,,2025-02-22 17:51:54
17055,,,,,0,,,2025-02-22 17:51:54
17056,,,,,,75,,2025-02-22 17:51:54
17057,,0.0,,,,,,2025-02-22 17:51:54
17058,763.0,,,,,,,2025-02-22 17:51:54
17059,,,18,,,,,2025-02-22 17:51:54
17060,,,,37,,,,2025-02-22 17:51:54
17061,,,,,0,,,2025-02-22 17:51:54
17062,,,,,,75,,2025-02-22 17:51:54
17063,,0.0,,,,,,2025-02-22 17:51:54
17064,765.5,,,,,,,2025-02-22 17:51:55
17065,,,18,,,,,2025-02-22 17:51:55
17066,,,,38,,,,2025-02-22 17:51:55
17067,,,,,0,,,2025-02-22 17:51:55
17068,,,,,,75,,2025-02-22 17:51:55
17069,,0.0,,,,,,2025-02-22 17:51:55
17070,768.25,,,,,,,2025-02-22 17:51:55
17071,,,18,,,,,2025-02-22 17:51:55
17072,,,,39,,,,2025-02-22 17:51:55
17073,,,,,0,,,2025-02-22 17:51:55
17074,,,,,,75,,2025-02-22 17:51:55
17075,,0.0,,,,,,2025-02-22 17:51:55
17076,770.5,,,,,,,2025-02-22 17:51:55
17077,,,18,,,,,2025-02-22 17:51:55
17078,,,,40,,,,2025-02-22 17:51:55
17079,,,,,0,,,2025-02-22 17:51:55
17080,,,,,,75,,2025-02-22 17:51:55
17081,,0.0,,,,,,2025-02-22 17:51:55
17082,773.0,,,,,,,2025-02-22 17:51:56
17083,,,18,,,,,2025-02-22 17:51:56
17084,,,,41,,,,2025-02-22 17:51:56
17085,,,,,0,,,2025-02-22 17:51:56
17086,,,,,,75,,2025-02-22 17:51:56
17087,,0.0,,,,,,2025-02-22 17:51:56
17088,775.25,,,,,,,2025-02-22 17:51:56
17089,,,18,,,,,2025-02-22 17:51:56
17090,,,,42,,,,2025-02-22 17:51:56
17091,,,,,0,,,2025-02-22 17:51:56
17092,,,,,,75,,2025-02-22 17:51:56
17093,,0.0,,,,,,2025-02-22 17:51:56
17094,778.0,,,,,,,2025-02-22 17:51:56
17095,,,18,,,,,2025-02-22 17:51:56
17096,,,,43,,,,2025-02-22 17:51:56
17097,,,,,0,,,2025-02-22 17:51:56
17098,,,,,,75,,2025-02-22 17:51:56
17099,,0.0,,,,,,2025-02-22 17:51:56
17100,781.5,,,,,,,2025-02-22 17:51:57
17101,,,18,,,,,2025-02-22 17:51:57
17102,,,,44,,,,2025-02-22 17:51:57
17103,,,,,0,,,2025-02-22 17:51:57
17104,,,,,,75,,2025-02-22 17:51:57
17105,,0.0,,,,,,2025-02-22 17:51:57
17106,784.75,,,,,,,2025-02-22 17:51:57
17107,,,18,,,,,2025-02-22 17:51:57
17108,,,,45,,,,2025-02-22 17:51:57
17109,,,,,0,,,2025-02-22 17:51:57
17110,,,,,,75,,2025-02-22 17:51:57
17111,,0.0,,,,,,2025-02-22 17:51:57
17112,788.75,,,,,,,2025-02-22 17:51:57
17113,,,18,,,,,2025-02-22 17:51:57
17114,,,,46,,,,2025-02-22 17:51:57
17115,,,,,0,,,2025-02-22 17:51:57
17116,,,,,,75,,2025-02-22 17:51:57
17117,,0.0,,,,,,2025-02-22 17:51:57
17118,793.0,,,,,,,2025-02-22 17:51:58
17119,,,18,,,,,2025-02-22 17:51:58
17120,,,,47,,,,2025-02-22 17:51:58
17121,,,,,0,,,2025-02-22 17:51:58
17122,,,,,,75,,2025-02-22 17:51:58
17123,,0.0,,,,,,2025-02-22 17:51:58
17124,797.5,,,,,,,2025-02-22 17:51:58
17125,,,18,,,,,2025-02-22 17:51:58
17126,,,,47,,,,2025-02-22 17:51:58
17127,,,,,0,,,2025-02-22 17:51:58
17128,,,,,,75,,2025-02-22 17:51:58
17129,,0.0,,,,,,2025-02-22 17:51:58
17130,803.0,,,,,,,2025-02-22 17:51:58
17131,,,18,,,,,2025-02-22 17:51:58
17132,,,,48,,,,2025-02-22 17:51:58
17133,,,,,0,,,2025-02-22 17:51:58
17134,,,,,,75,,2025-02-22 17:51:58
17135,,0.0,,,,,,2025-02-22 17:51:58
17136,809.25,,,,,,,2025-02-22 17:51:59
17137,,,18,,,,,2025-02-22 17:51:59
17138,,,,49,,,,2025-02-22 17:51:59
17139,,,,,0,,,2025-02-22 17:51:59
17140,,,,,,75,,2025-02-22 17:51:59
17141,,0.0,,,,,,2025-02-22 17:51:59
17142,817.0,,,,,,,2025-02-22 17:51:59
17143,,,18,,,,,2025-02-22 17:51:59
17144,,,,50,,,,2025-02-22 17:51:59
17145,,,,,0,,,2025-02-22 17:51:59
17146,,,,,,75,,2025-02-22 17:51:59
17147,,0.0,,,,,,2025-02-22 17:51:59
17148,822.5,,,,,,,2025-02-22 17:51:59
17149,,,18,,,,,2025-02-22 17:51:59
17150,,,,51,,,,2025-02-22 17:51:59
17151,,,,,0,,,2025-02-22 17:51:59
17152,,,,,,75,,2025-02-22 17:51:59
17153,,0.0,,,,,,2025-02-22 17:51:59
